,boxPlot,darkmoon,dps,fightLength,igniteDps,igniteDrops,nightfall,numMages,numPIs,numWB,percentDpsIncrease,percentIgniteDpsIncrease,rotation,semiWB,stdDev,weightedTicks,totalCrit
4206,"Boxplot values: 3898, 4357, 4469, 4477, 4592, 5127",False,4477.0,120,757.0,"Ignite Drop times on avg List(23.691296780192115, 37.818090595609284, 49.64112992966917, 60.56196940075229, 70.65418939209717, 80.44926337215306, 89.89243423771774, 98.71588818515072, 106.46071389955529, 112.50477840524148, 116.50123832512858, 118.63487309360507, 119.57237717474233, 119.89322385177002, 119.98143187129946, 119.9976759875383, 119.99962194851797)",False,5,0,0,1.016345062429058,1.1791277258566981,10,0,171.62251724440063,30.90501810000012,0.1873730079844177
4207,"Boxplot values: 3949, 4351, 4464, 4470, 4584, 5142",False,4470.0,120,726.0,"Ignite Drop times on avg List(23.51736173344749, 36.93985045353486, 48.28742771441109, 58.69899874695593, 68.46185162399026, 78.04919294461097, 87.49864914505974, 96.53144386692657, 104.62882235917482, 111.31069518982623, 115.881000193747, 118.42324925595568, 119.52379417069412, 119.89493601530367, 119.97669852877839, 119.99428863530841, 119.99964478652305)",False,5,0,0,1.0147559591373438,1.1308411214953271,9,0,170.75069615789718,29.299970700000078,0.1873730079844177
4209,"Boxplot values: 4394, 5045, 5194, 5206, 5350, 6374",False,5206.0,120,1325.0,"Ignite Drop times on avg List(35.771616799400185, 55.07993449428885, 70.31439239377298, 84.22076333709433, 96.11940762926801, 105.2566877296173, 111.76400245796195, 115.88654159522143, 118.16466153937516, 119.28392503811898, 119.78062112660918, 119.94220013528547, 119.99195700745368, 119.99950486386015)",False,5,2,2,1.0160031225604995,1.1746453900709222,10,2,241.6006460190001,55.045139995999826,0.08112681888540793
4210,"Boxplot values: 4444, 5022, 5172, 5180, 5329, 6236",False,5180.0,120,1233.0,"Ignite Drop times on avg List(32.963209415115806, 49.066713077723726, 62.44935457550079, 75.2355585335343, 87.18052237120904, 97.6471566794592, 106.1579202663628, 112.32975435654645, 116.27697527503074, 118.45657157502006, 119.4831196130029, 119.85731463912506, 119.9605563405822, 119.9942230728632, 119.99770581716832)",False,5,2,2,1.010928961748634,1.0930851063829787,9,2,230.31443951457558,50.24330278000021,0.08112681888540793
4281,"Boxplot values: 4157, 4733, 4874, 4878, 5021, 5652",False,4878.0,80,991.0,"Ignite Drop times on avg List(27.060871238030522, 42.9947229958652, 55.51818741701443, 65.67552754558875, 72.93567404034022, 77.18548124774019, 79.19572434340094, 79.83230256246911, 79.97989284700589, 79.99999709566515)",False,5,0,1,1.0215706806282725,1.1550116550116551,9,1,211.70244242583152,26.90551666000017,0.12329223853416706
4283,"Boxplot values: 4166, 4733, 4881, 4879, 5024, 5573",False,4879.0,80,1034.0,"Ignite Drop times on avg List(27.581200979487654, 44.9848422038277, 58.38232738427364, 67.9074669910199, 74.26467789627654, 77.80760172836251, 79.37303801618717, 79.8667149769577, 79.98110627751362, 79.99788092286241, 80.00028574389661)",False,5,0,1,1.0217801047120418,1.205128205128205,10,1,212.4391897504389,28.623211320000113,0.12329223853416706
4284,"Boxplot values: 4218, 4857, 5016, 5029, 5186, 6114",False,5029.0,100,1065.0,"Ignite Drop times on avg List(29.3228355181379, 42.177599583193235, 52.815667231757715, 63.360829570090424, 73.33603180433506, 82.42704070585076, 89.79040095014768, 95.0340458979939, 98.05761162680429, 99.41942241275693, 99.87014787269753, 99.9765284090668, 99.995026763603, 99.99933149973911, 100.00042019588581)",False,5,3,0,1.007815631262525,1.0682046138415249,9,3,245.69569120288884,35.77939116399988,0.12231348409679461
4285,"Boxplot values: 4369, 4876, 5042, 5056, 5219, 6337",False,5056.0,100,1136.0,"Ignite Drop times on avg List(30.745602799050125, 45.16604293122466, 56.63834022381206, 67.5480983980494, 77.41005387327814, 85.78921881346395, 92.13802306070777, 96.28495091169216, 98.5767995673441, 99.58191258725168, 99.91271771751546, 99.98860190501331, 99.99948334712627, 100.00028225578623)",False,5,3,0,1.0132264529058117,1.1394182547642928,10,3,261.5249112994691,38.63615117999999,0.12231348409679461
4287,"Boxplot values: 4565, 5240, 5401, 5421, 5568, 6671",False,5421.0,100,1360.0,"Ignite Drop times on avg List(32.3580904882143, 48.6919470239869, 63.75214893703434, 76.32490971118295, 86.29094662953717, 92.9719253931484, 96.71197291855327, 98.71434307826603, 99.5985476501838, 99.89192912667721, 99.97572378992882, 99.99770319629198, 99.99977926386084)",False,5,5,2,1.0138395361885169,1.1515664690939882,10,3,276.29740743789336,46.86743657199997,0.07037529306444006
4289,"Boxplot values: 4560, 5217, 5384, 5398, 5562, 6717",False,5398.0,100,1276.0,"Ignite Drop times on avg List(30.48881720702186, 44.273958485078, 57.47776393925936, 69.97239619276766, 80.7398443627412, 89.01251377894603, 94.5971621811922, 97.72332222112672, 99.2410899151319, 99.81033713625551, 99.95402723710639, 99.99314276814816, 99.99900297719331)",False,5,5,2,1.0095380587245184,1.0804403048264184,9,3,267.85514955344587,43.14004200000019,0.07037529306444006
4323,"Boxplot values: 4101, 4702, 4844, 4856, 5000, 6072",False,4856.0,120,1011.0,"Ignite Drop times on avg List(29.43744974064782, 43.14825134496994, 54.257385214284376, 64.8780984375064, 75.58112318547157, 85.82571649263181, 95.37356564223093, 103.66708704629508, 110.26849020472532, 114.93492668410225, 117.72948127753578, 119.17442382561748, 119.76513211499906, 119.94508309598517, 119.99222451076119, 119.997361746828, 120.00035079397513)",False,5,3,1,1.0127215849843587,1.1423728813559322,10,0,223.780769916667,41.39868163200007,0.14212810590187014
4324,"Boxplot values: 4190, 4699, 4838, 4848, 4985, 6068",False,4848.0,120,967.0,"Ignite Drop times on avg List(28.686026669536986, 41.62045779119806, 52.072435013674436, 62.306844957606806, 72.48588815381126, 82.5537050876063, 92.16460350994785, 100.86657613343368, 108.27674774572579, 113.75327834202557, 117.14094216056404, 118.92276680403664, 119.69744051547102, 119.94363639153843, 119.9929069119047, 119.99985417806278)",False,5,3,1,1.011053180396246,1.0926553672316384,9,0,217.65903755170964,39.24332412000003,0.14212810590187014
4404,"Boxplot values: 4236, 5045, 5273, 5297, 5526, 6411",False,5297.0,40,1162.0,"Ignite Drop times on avg List(24.811537793451183, 35.43573910826784, 39.28364880282035, 39.962568611070765, 40.001494621033245)",False,5,1,1,0.9936222097167512,1.01840490797546,9,0,351.3559626710589,15.261686439999988,0.14212810590187014
4406,"Boxplot values: 4223, 5050, 5281, 5303, 5531, 6367",False,5303.0,40,1172.0,"Ignite Drop times on avg List(25.045350460339705, 35.681164133346186, 39.30013402972183, 39.94913542419164, 39.999755316027006, 39.99995620013777)",False,5,1,1,0.9947477021196772,1.0271691498685365,10,0,352.3069553375357,15.536980712000007,0.14212810590187014
4408,"Boxplot values: 4445, 5202, 5428, 5446, 5678, 6435",False,5446.0,40,1250.0,"Ignite Drop times on avg List(26.964895298557852, 36.85742307179122, 39.60642815562984, 39.97769235480749, 40.003204897083904)",False,5,1,1,0.9992660550458716,1.0347682119205297,9,2,343.260264987379,16.40997692400003,0.10695263956631629
4409,"Boxplot values: 4280, 5189, 5423, 5437, 5669, 6417",False,5437.0,40,1247.0,"Ignite Drop times on avg List(27.021106428832596, 36.95986665173107, 39.593587935518656, 39.984145320644615, 39.99998997638004)",False,5,1,1,0.9976146788990826,1.0322847682119205,10,2,347.3834006768052,16.742365464000066,0.10695263956631629
4410,"Boxplot values: 4121, 4576, 4716, 4729, 4866, 6100",False,4729.0,100,930.0,"Ignite Drop times on avg List(25.090075298024587, 40.120161258470645, 52.423447944158035, 63.165490896399106, 73.15484835059851, 82.05808665124864, 89.37946105525882, 94.70789861074921, 97.84225350724486, 99.37112329120231, 99.85611186236748, 99.98332824147714, 99.99919245303214)",False,5,1,0,1.0145891439605237,1.1538461538461535,10,1,219.23078851733064,31.73134531599988,0.16254095169064825
4411,"Boxplot values: 4087, 4571, 4712, 4724, 4863, 6115",False,4724.0,100,896.0,"Ignite Drop times on avg List(24.860229505884192, 39.0282780268657, 50.72584379706179, 61.139355619402764, 70.84072386503327, 79.9876724213615, 87.86671211809045, 93.76948308445593, 97.44073728439855, 99.18653914960119, 99.80281013959164, 99.96744098267911, 99.99327558979863, 100.00062859584686, 100.00025943281165)",False,5,1,0,1.0135164127869556,1.1116625310173698,9,1,218.06625827999162,30.23097805200001,0.16254095169064825
4413,"Boxplot values: 4614, 5239, 5385, 5411, 5554, 6582",False,5411.0,120,1431.0,"Ignite Drop times on avg List(37.10532178622331, 56.29132884912568, 72.73849247369616, 87.12946860010194, 98.90850333585142, 107.72426852199612, 113.53349495186673, 116.88875682067498, 118.6520252323731, 119.50776032424442, 119.8424456669732, 119.96301654180547, 119.99411208442626, 120.00033484687488)",False,5,4,4,1.0146259141196323,1.1634146341463414,10,0,263.3059204891293,59.443812075999816,0.06202957236670404
4415,"Boxplot values: 4496, 5219, 5376, 5386, 5537, 6679",False,5386.0,120,1334.0,"Ignite Drop times on avg List(33.563545731922154, 49.21377888997203, 63.58363208679216, 77.15947588807457, 89.69880438081152, 100.30676589428633, 108.45784564319223, 114.0276203716867, 117.336364794965, 118.95395413083087, 119.64512023674129, 119.90886700313888, 119.9817474660548, 119.99759468743342, 119.99991550263516)",False,5,4,4,1.0099381211325709,1.0845528455284552,9,0,242.32664988833176,54.28335651200011,0.06202957236670404
4461,"Boxplot values: 4122, 4978, 5160, 5149, 5335, 5887",False,5149.0,40,1031.0,"Ignite Drop times on avg List(27.532397540227638, 37.151982521313016, 39.66813016503713, 39.9890044648221, 40.001415681371725)",False,5,0,2,0.9943993820007724,1.0228174603174602,9,1,254.57371260624726,13.76839134000006,0.09352089996185575
4462,"Boxplot values: 4080, 4963, 5157, 5142, 5329, 5858",False,5142.0,40,1032.0,"Ignite Drop times on avg List(27.458747471923083, 37.21051511889723, 39.70749273627363, 39.99113431543069, 40.0001583964775)",False,5,0,2,0.993047508690614,1.0238095238095235,10,1,252.48134822500273,14.227185500000026,0.09352089996185575
4464,"Boxplot values: 4756, 5665, 5926, 5943, 6272, 6835",False,5943.0,40,1525.0,"Ignite Drop times on avg List(30.04178700051388, 38.12256505732619, 39.83140568165861, 40.004286491299055, 39.99966093690495)",False,5,3,2,1.011230219499745,1.0792639773531494,10,1,377.016930855716,20.06733418800009,0.09352089996185575
4465,"Boxplot values: 4720, 5645, 5907, 5926, 6229, 6871",False,5926.0,40,1484.0,"Ignite Drop times on avg List(29.779505402212013, 37.82281642774161, 39.79203789894864, 40.005318239299235, 40.00040927152529)",False,5,3,2,1.0083375872043558,1.0502476999292285,9,1,380.611092667526,19.448783772000073,0.09352089996185575
4468,"Boxplot values: 4305, 5141, 5348, 5372, 5577, 6590",False,5372.0,60,1218.0,"Ignite Drop times on avg List(29.35099913902357, 41.68208571376967, 50.43727349088551, 56.22215200487194, 59.04085318993946, 59.870305339191425, 59.995368706117894, 60.000555451403976)",False,5,3,0,1.0084475314435892,1.0637554585152835,9,3,328.82699799665687,24.26284035999995,0.12231348409679461
4469,"Boxplot values: 4436, 5158, 5362, 5392, 5593, 6541",False,5392.0,60,1274.0,"Ignite Drop times on avg List(30.129979583858425, 43.3704343700642, 51.73998054425294, 56.93841243808789, 59.243549459794096, 59.89422676244828, 59.995204702815016, 59.99922864618998)",False,5,3,0,1.0122019898629622,1.1126637554585153,10,3,336.85419861094624,25.626025040000066,0.12231348409679461
4470,"Boxplot values: 4530, 5181, 5387, 5423, 5627, 6689",False,5423.0,60,1245.0,"Ignite Drop times on avg List(29.55930508441814, 41.56779405438646, 50.17427217778779, 55.94663057762271, 58.89246495305696, 59.82839439505036, 59.989700735457404, 60.000657388712966)",False,5,4,0,1.0125093353248693,1.109625668449198,10,3,346.2096759873708,25.013267972,0.12231348409679461
4472,"Boxplot values: 4389, 5166, 5361, 5389, 5581, 6649",False,5389.0,60,1179.0,"Ignite Drop times on avg List(28.314542284410166, 39.705138514909684, 48.643401731741044, 55.23874975404948, 58.68562271119107, 59.81949558141395, 59.99622612108379, 60.000326664600124)",False,5,4,0,1.0061613144137416,1.0508021390374331,9,3,325.19510638629504,23.473079035999934,0.12231348409679461
4533,"Boxplot values: 4344, 4897, 5063, 5086, 5248, 6503",False,5086.0,60,899.0,"Ignite Drop times on avg List(25.40731975828941, 34.19308403130219, 43.294580807478305, 51.474378487099436, 57.11292501368381, 59.484491391698704, 59.96913127740873, 59.999009233746726, 60.00029710896581)",False,5,5,0,1.0021674876847289,1.021590909090909,9,0,271.05100101636685,17.887679083999952,0.1873730079844177
4534,"Boxplot values: 4277, 4898, 5064, 5091, 5256, 6601",False,5091.0,60,915.0,"Ignite Drop times on avg List(25.437117704639874, 34.523740231374624, 43.59274665582749, 51.586569222768304, 57.17105170055381, 59.547493838850315, 59.9848803238824, 60.00066383985542)",False,5,5,0,1.003152709359606,1.0397727272727273,10,0,273.10856620247097,18.263564439999968,0.1873730079844177
4536,"Boxplot values: 4229, 4827, 4961, 4961, 5097, 5657",False,4961.0,100,1057.0,"Ignite Drop times on avg List(29.39820710108002, 46.0328392457804, 59.626422887533835, 71.52480685917483, 81.73889546352402, 89.68947485603591, 95.12376389858956, 98.130618645882, 99.4405309274076, 99.8632447670604, 99.96843119084849, 99.99795825578848, 99.9993915692593)",False,5,0,0,1.0132761437908495,1.1044932079414838,9,5,197.86549907591515,36.00778412000006,0.09204196380226792
4537,"Boxplot values: 4206, 4827, 4965, 4960, 5098, 5621",False,4960.0,100,1106.0,"Ignite Drop times on avg List(30.47135176040956, 49.33685487223905, 64.07759242280521, 76.42337077445596, 85.96945620761063, 92.59692427380153, 96.60669731474295, 98.74608398183307, 99.61897866418991, 99.9056164144175, 99.98786516363135, 99.99922714367666, 99.9999962000004)",False,5,0,0,1.0130718954248366,1.1556948798328108,10,5,198.5189743019827,38.64101868000007,0.09204196380226792
4539,"Boxplot values: 4236, 4998, 5151, 5159, 5308, 6269",False,5159.0,100,1261.0,"Ignite Drop times on avg List(33.26815836783025, 52.498481016693006, 67.7475242053258, 79.53012181783399, 88.3505854855822, 94.20165122825271, 97.5259476109923, 99.14019169525294, 99.75642690898918, 99.94754512221797, 99.99316893679133, 99.99757602166868, 99.99987196403877)",False,5,1,1,1.0107758620689655,1.1411764705882352,10,4,249.334348045584,44.02153122399999,0.08048279429052639
4541,"Boxplot values: 4427, 5005, 5161, 5169, 5321, 6289",False,5169.0,100,1217.0,"Ignite Drop times on avg List(31.881487047226717, 49.02961006215618, 62.771366533748726, 74.62488401115104, 84.65595102488024, 91.84723939404712, 96.36339400880392, 98.69800012683882, 99.62330095396815, 99.92186122400568, 99.98890584472585, 99.99797130455192)",False,5,1,1,1.0127351097178685,1.1013574660633485,9,4,239.4067336323048,41.27600452799992,0.08048279429052639
4542,"Boxplot values: 4233, 4876, 5045, 5060, 5220, 6392",False,5060.0,100,1150.0,"Ignite Drop times on avg List(31.236231833705947, 45.991173178401276, 57.90609107580722, 68.78446586749845, 78.76987470838552, 86.91660437916074, 92.85386119704448, 96.68038887709659, 98.75227947675148, 99.63325915978653, 99.91942618043126, 99.98475404331755, 99.99739033711127, 99.99943014240296, 99.9997977062426)",False,5,3,1,1.0162683269732875,1.159274193548387,10,1,266.6717753933009,39.26165284799988,0.12329223853416706
4543,"Boxplot values: 4223, 4855, 5018, 5034, 5195, 6265",False,5034.0,100,1079.0,"Ignite Drop times on avg List(29.889402064793604, 43.04780493202822, 53.901487789068405, 64.47985368721892, 74.44808950423214, 83.20733272855487, 90.41778662467492, 95.3744149766551, 98.18571437088887, 99.4234514567841, 99.88147449969803, 99.98156982605451, 99.99864999179049, 99.99982063233604)",False,5,3,1,1.0110463948584052,1.0877016129032258,9,1,253.2744477178601,36.40240331200005,0.12329223853416706
4599,"Boxplot values: 4391, 5192, 5422, 5455, 5700, 6479",False,5455.0,40,1246.0,"Ignite Drop times on avg List(25.884338740231197, 35.9327005521687, 39.3582654904268, 39.969736704411076, 40.00384105876559)",False,5,2,0,0.9978050118895191,1.0357439733998337,10,1,364.5367119888979,16.42089873600015,0.16254095169064825
4600,"Boxplot values: 4406, 5180, 5421, 5446, 5682, 6631",False,5446.0,40,1219.0,"Ignite Drop times on avg List(25.601185466162306, 35.61304264164944, 39.28909021053994, 39.96434367241514, 40.004829876275956, 40.00038938810097)",False,5,2,0,0.9961587708066582,1.0133000831255194,9,1,366.96173529152856,16.041616800000106,0.16254095169064825
4602,"Boxplot values: 4723, 5526, 5756, 5798, 6027, 7022",False,5798.0,40,1237.0,"Ignite Drop times on avg List(26.686703849062166, 34.793749871363616, 39.142368026367386, 39.99286729396677, 40.00501063464018)",False,5,5,0,1.0032877660494894,1.0214698596201486,9,3,383.25849990322206,16.206206719999972,0.12231348409679461
4604,"Boxplot values: 4506, 5535, 5771, 5816, 6052, 6956",False,5816.0,40,1266.0,"Ignite Drop times on avg List(26.967833004309465, 35.12137196500289, 39.22106145757224, 39.99466218485074, 40.00301706270521)",False,5,5,0,1.006402491780585,1.04541701073493,10,3,390.38582288720255,16.626186500000017,0.12231348409679461
4605,"Boxplot values: 4525, 5202, 5365, 5378, 5540, 6651",False,5378.0,100,1326.0,"Ignite Drop times on avg List(34.20680660318472, 49.523483104626614, 62.537201891920006, 74.50974246256116, 84.50775279789929, 91.7396480798645, 96.23088445745246, 98.57407058148702, 99.59738376184482, 99.9106568158276, 99.98190343674355, 99.99896722660509, 100.00011272409726)",False,5,3,3,1.0109022556390976,1.085995085995086,9,1,264.3626483784065,44.74937156800016,0.07093843727439238
4606,"Boxplot values: 4429, 5221, 5388, 5414, 5574, 6569",False,5414.0,100,1428.0,"Ignite Drop times on avg List(37.71139359537842, 55.93930856804468, 70.18167915715044, 81.5601564828085, 89.71009528409692, 95.03651011260784, 97.91025282539174, 99.22972683341189, 99.7482647218197, 99.93807406445038, 99.98540352086226, 99.99706328105803, 99.9996666947021)",False,5,3,3,1.0176691729323308,1.1695331695331694,10,1,287.78793621331386,48.97959822800002,0.07093843727439238
